transaction_id,timestamp,account_id,device_id,session_id,amount,currency,merchant_id,merchant_category_code,merchant_risk_score,payment_rail,transaction_type,card_present,ip_address,location_country,location_region,authentication_method,auth_success,user_agent,beneficiary_account_id,beneficiary_merchant_id,beneficiary_is_new,avg_amount_last_1d,avg_amount_last_7d,transaction_count_last_1h,transaction_count_last_24h,device_age_days,account_age_days,is_new_device,is_new_beneficiary,velocity_score,merchant_familiarity_score,campaign_id,campaign_step,is_fraud,attack_family,attack_variant,lifecycle_stage,source_document,meta_hard_negative,meta_evasion_level,seconds_since_prev_tx,amount_to_avg_7d_ratio,amount_zscore_account,account_tx_count_to_date,distinct_beneficiaries_last_24h,distinct_devices_last_7d,hour_of_day,day_of_week,is_night,meta_label_flipped
txn_00034912_e480eb74,2026-07-28T02:24:29.251842,acc_a73a4f206a,dev_eb806ae6d0,ses_46df6fb48d,245274.62,INR,mch_4671ac55d4,5411.0,0.4819,wallet,auth_attempt,False,127.0.0.1,IN,KL,biometric,True,Mozilla/5.0,,,True,124490.44,105225.26,12,18,0,1157,True,True,0.9123,0.082,seq_3a4f206a_f77b92,19,0,,,Payment_Initiation,authorization,True,n/a,735,2.3309,0.6393,103,7,3,2,1,1,False
txn_00041112_a62fc030,2026-06-26T18:11:11.913315,acc_b072d07a04,dev_6866996d46,ses_0439ee07f7,434.66,INR,,,,upi,login_attempt,False,127.0.0.1,IN,RJ,biometric,True,Mozilla/5.0,,,False,1368099.67,1368099.67,0,2,651,1852,False,False,0.1288,,seq_72d07a04_e21ea8,3,0,,,Settlement,cash_out,False,n/a,50371,0.0003,-0.6823,5,2,2,18,4,0,False
txn_00067078_e5de1210,2026-08-03T03:38:46.721331,acc_1bc55d6a0d,dev_f01fda45cf,ses_f04d00faf4,159846.06,USD,mch_c2fe25d002,5411.0,0.5419,upi,session_login,False,127.0.0.1,US,MH,otp,True,Mozilla/5.0,,,True,0.0,334.35,0,0,0,206,True,True,0.2179,0.0254,seq_c55d6a0d_9c5fe0,1,0,,,Identity_KYC,kyc,True,n/a,304143,478.08,0.1844,56,0,1,3,0,1,False
txn_00095843_6641d990,2026-07-14T10:39:47.909654,acc_5eb8789fd6,dev_9afe31ca49,ses_5ce98954fb,1159.71,INR,,,,upi,api_access,False,127.0.0.1,IN,HR,password,True,Mozilla/5.0,,,False,0.0,0.0,0,0,28,433,False,False,0.1193,,seq_b8789fd6_14291b,2,0,,,Payment_Initiation,payment_initiation,False,n/a,-1,,-0.314,20,0,0,10,1,0,False
txn_00061955_757b489a,2026-06-25T22:24:37.673329,acc_0c6b74d315,dev_0447b06f65,ses_47c19cfd82,80.77,GBP,,,,upi,account_recovery,False,127.0.0.1,GB,DL,otp,False,Mozilla/5.0,,,False,0.0,20019.91,0,0,147,491,False,False,0.0678,,,0,0,,,Identity_KYC,kyc,False,n/a,325220,0.004,-0.5559,13,0,2,22,3,0,False
txn_00092654_29fcd1d4,2026-08-10T00:09:51.512140,acc_aa68b8029d,dev_f446f7e07f,ses_fdac0a3c5a,2124.04,INR,,,,device_session,session_login,False,127.0.0.1,IN,KA,otp,True,Mozilla/5.0,,,False,804.0,804.0,1,1,134,59,False,False,0.0312,,seq_68b8029d_063760,2,0,,,Device_Session,open_banking,False,n/a,1098,2.6418,-0.6306,10,1,1,0,0,1,False
txn_00020239_b91ce9fb,2026-07-28T05:13:18.675136,acc_c34f60203b,dev_f8818ace0c,ses_9a5bdbc482,7362.2,AED,,,,upi,password_reset,False,127.0.0.1,AE,KA,biometric,True,Mozilla/5.0,,,False,18459.66,23651.2,0,1,465,834,False,False,0.026,,seq_4f60203b_f353a8,1,0,,,Authentication,acquirer,False,n/a,26812,0.3113,-0.6242,54,0,1,5,1,1,False
txn_00068976_a17a019a,2026-05-28T18:35:05.295133,acc_1fa19feb43,dev_0f683c5e81,ses_baedb234ec,53184.98,INR,mch_35966e2a70,5814.0,0.2876,bank_transfer,bill_payment,False,127.0.0.1,IN,DL,voice_verification,True,Mozilla/5.0,,mch_35966e2a70,True,310140.17,260195.97,0,2,881,1869,False,True,0.0243,0.0,seq_a19feb43_d25ad6,3,0,,,Settlement,merchant,False,n/a,4673,0.2044,-0.942,4,1,2,18,3,0,False
txn_00025942_e2ccaf66,2026-07-20T17:18:40.248729,acc_ead3a65443,dev_d644d6b3c7,ses_4e85acc339,27034.13,INR,,,,bank_transfer,token_usage,False,127.0.0.1,IN,TG,password,True,Mozilla/5.0,,,False,0.0,17401.71,0,0,166,1267,False,False,0.0088,,seq_d3a65443_b8c857,5,0,,,Device_Session,authentication,False,n/a,155558,1.5535,0.3706,8,0,2,17,0,0,False
txn_00068943_31a7a45f,2026-07-05T19:43:03.185925,acc_44eaae545a,dev_20633bf59a,ses_f02ccc2aa9,3579.04,INR,mch_99eb8c5c86,5411.0,0.9299,card,refund,False,127.0.0.1,IN,KA,password,True,Mozilla/5.0,,mch_99eb8c5c86,True,108638.96,108638.96,0,2,114,626,False,True,0.0877,0.0458,,0,0,,,Authorization,merchant,False,n/a,39669,0.0329,-0.6821,4,2,1,19,6,0,False
txn_00061045_b5d16b02,2026-06-09T06:50:28.586768,acc_567ccd2b7b,dev_31876f4a76,ses_3f6337f7a9,3061.29,INR,,,,bank_transfer,login_attempt,False,127.0.0.1,IN,HR,biometric,True,Mozilla/5.0,,,False,0.0,2211.0,0,0,157,864,False,False,0.0197,,,0,0,,,Authorization,kyc,False,n/a,433889,1.3846,-0.3007,11,0,1,6,1,0,False
txn_00091048_cef1b288,2026-06-29T12:47:52.113971,acc_72874fa6a8,dev_03e70dad34,ses_56997a4d3d,452.43,INR,mch_109c4e4033,5812.0,0.941,upi,purchase,False,127.0.0.1,IN,RJ,password,True,Mozilla/5.0,,mch_109c4e4033,True,2417849.43,2417849.43,0,1,730,922,False,True,0.0421,0.0,seq_874fa6a8_e36b3b,2,0,,,Authentication,open_banking,False,n/a,42213,0.0002,-0.7071,3,1,1,12,0,0,False
txn_00015075_2b86205b,2026-07-03T22:44:35.774170,acc_7ff0fdcb2c,dev_bbb5b923f1,ses_320645834c,120.03,INR,mch_7140661baa,5411.0,0.0264,card,subscription,False,127.0.0.1,IN,PB,biometric,True,Mozilla/5.0,,mch_7140661baa,True,4897.68,4897.68,4,4,596,1317,False,True,0.3683,0.0,seq_f0fdcb2c_d772fd,5,0,,,Acquirer,aml,False,n/a,24,0.0245,-0.3361,12,2,1,22,4,0,False
txn_00067458_40a2da60,2026-06-12T00:14:32.510682,acc_6290a72364,dev_d0bd250726,ses_26c1be24a2,312199.38,INR,mch_839672e6b0,5311.0,0.8014,wallet,document_submission,False,127.0.0.1,IN,PB,otp,True,Mozilla/5.0,,,True,3202.89,2627.14,0,1,0,1664,True,True,0.2688,0.1096,seq_90a72364_0930f5,3,0,,,Payment_Initiation,kyc,True,n/a,26966,118.8362,3.8547,27,0,2,0,4,1,False
txn_00093758_fd66627c,2026-07-08T13:51:07.067291,acc_c38c57221b,dev_2afe82a4db,ses_6b214db7c5,8041.21,GBP,mch_06cec00365,5814.0,0.299,card,subscription,False,127.0.0.1,GB,DL,password,True,Mozilla/5.0,,mch_06cec00365,False,0.0,0.0,0,0,0,269,True,False,0.1226,0.1203,seq_8c57221b_dac53c,2,0,,,Acquirer,open_banking,False,n/a,-1,,2.7557,5,0,0,13,2,0,False
txn_00097599_bd6d9d44,2026-07-19T22:01:00.634719,acc_7dcfec3843,dev_dbc7a05c82,ses_301ec189f1,782094.58,INR,,,,upi,auth_attempt,False,127.0.0.1,IN,MH,biometric,True,Mozilla/5.0,,,False,382464.25,382464.25,1,1,798,1283,False,False,0.2522,,seq_cfec3843_c22533,2,0,,,Identity_KYC,payment_initiation,False,n/a,1056,2.0449,3.4074,23,1,1,22,6,0,False
txn_00012446_102ae9fa,2026-07-21T11:52:45.474838,acc_cf56a67605,dev_5f41f05b78,ses_ba4a8f4a78,3763.63,INR,,,,wallet,token_usage,False,127.0.0.1,IN,TN,biometric,True,Mozilla/5.0,,,False,2244.01,2007.88,0,4,123,2045,False,False,0.1966,,seq_56a67605_f96758,5,0,,,Account_Creation,aml,False,n/a,5010,1.8744,-0.1649,48,3,1,11,1,0,False
txn_00080246_b3eae78b,2026-07-04T23:13:17.149180,acc_cb08416779,dev_634acd554d,ses_1298bb5fb9,32728.0,INR,,,,authentication,transfer,False,127.0.0.1,IN,MH,otp,True,Mozilla/5.0,ben_eaecc47c0a,,True,0.0,0.0,0,0,707,1428,True,True,0.1546,0.0198,seq_08416779_8140e3,1,0,,,Cash_Out,network,False,n/a,-1,,,0,0,0,23,5,0,False
txn_00032523_e219d07f,2026-07-22T03:43:07.548599,acc_2353b0b71f,dev_d792bcaf3d,ses_fddac7740d,569400.8,AED,,,,upi,cross_border_transfer,False,127.0.0.1,AE,KL,otp,True,Mozilla/5.0,ben_e18cd484db,mch_e230821418,True,0.0,0.0,0,0,0,279,True,True,0.1306,0.0,seq_53b0b71f_70596c,1,0,,,Payment_Initiation,authorization,True,n/a,-1,,3.6266,10,0,0,3,2,1,False
txn_00049832_f9eabe13,2026-05-27T00:43:25.398328,acc_3995ac4d19,dev_0ab4d8fed4,ses_c4358d0f46,97881.84,INR,mch_7140661baa,5411.0,0.0264,data_access,bill_payment,False,127.0.0.1,IN,TN,otp,True,Mozilla/5.0,,mch_7140661baa,True,0.0,0.0,0,0,832,777,True,True,0.1928,0.0,seq_95ac4d19_514d01,1,0,,,Authentication,device_session,False,n/a,-1,,,0,0,0,0,2,1,False
txn_00075885_6e73ebaa,2026-08-09T16:02:14.593778,acc_7b55a8ff42,dev_53c177583c,ses_0e51490737,282.7,INR,,,,upi,auth_attempt,False,127.0.0.1,IN,DL,password,True,Mozilla/5.0,,,False,2864.5,2364.09,1,13,313,1281,False,False,0.3981,,seq_55a8ff42_d2f44c,19,0,,,Merchant,merchant,False,n/a,2139,0.1196,-0.271,38,5,2,16,6,0,False
txn_00099333_fbf44f3a,2026-08-09T13:46:54.977424,acc_787ff6c7bd,dev_6dad04f5cb,ses_9e4fa98aab,1250.97,INR,,,,card,password_reset,False,127.0.0.1,IN,PB,otp,True,Mozilla/5.0,,,False,0.0,0.0,0,0,7,2143,True,False,0.2188,,seq_7ff6c7bd_41421f,6,0,,,Settlement,payment_initiation,False,n/a,-1,,-0.8327,22,0,0,13,6,0,False
txn_00015076_7de3def5,2026-07-31T19:32:15.402486,acc_3bddeb79e1,dev_ab7135d359,ses_0d2665294f,623.37,INR,,,,card,login_attempt,False,127.0.0.1,IN,KL,video_verification,True,Mozilla/5.0,,,False,204.52,204.52,0,1,2,84,True,False,0.0754,,seq_ddeb79e1_8804ee,2,0,,,Authentication,aml,False,n/a,31306,3.048,-0.19,17,0,1,19,4,0,False
txn_00061644_a893ad62,2026-07-27T10:13:48.722790,acc_9670dbd7fd,dev_6bd164dba9,ses_613abffe2c,4954.26,HKD,,,,swift,salary_deposit,False,127.0.0.1,HK,UP,password,True,Mozilla/5.0,ben_7841057a63,,True,0.0,0.0,0,0,844,1646,False,True,0.1668,0.0,seq_70dbd7fd_66fb5d,13,0,,,Settlement,kyc,False,n/a,-1,,-0.1159,24,0,0,10,0,0,False
txn_00071626_887763b1,2026-06-07T07:27:26.880853,acc_5609490c3d,dev_02dcd659f2,ses_cfe86b81f0,98.78,INR,,,,upi,login_attempt,False,127.0.0.1,IN,KA,video_verification,False,Mozilla/5.0,,,False,583784.73,583784.73,0,3,140,0,False,False,0.1521,,seq_09490c3d_cd3208,3,0,,,Merchant,merchant,False,n/a,11356,0.0002,-0.9581,3,3,3,7,6,0,False
txn_00049677_c4ba7c87,2026-07-27T19:22:47.050885,acc_86830b4e94,dev_2760e63e77,ses_ef0f4b1feb,93956.36,INR,,,,authentication,transfer,False,127.0.0.1,IN,UP,unknown,True,Mozilla/5.0,ben_b2b7a2a0c5,,False,340615.76,130560.42,0,11,224,694,False,False,0.3145,0.2983,seq_830b4e94_5dabb9,12,0,,,Gateway_Processor,device_session,False,n/a,3874,0.7196,-0.1091,49,6,6,19,0,0,False
txn_00050404_040314fc,2026-06-22T00:05:54.502927,acc_e527250f58,dev_a4d27c6176,ses_96a001b32a,96.83,HKD,,,,wallet,login_attempt,False,127.0.0.1,HK,MH,unknown,True,Mozilla/5.0,,,False,0.0,0.0,0,0,930,1064,False,False,0.2355,,seq_27250f58_970a99,3,0,,,Cash_Out,device_session,False,n/a,-1,,-0.7418,10,0,0,0,0,1,False
txn_00061812_7957e7a0,2026-07-12T04:36:50.709069,acc_1bc55d6a0d,dev_47e38aebf9,ses_63f984053a,101220.4,USD,,,,data_access,cross_border_transfer,False,127.0.0.1,US,WB,biometric,True,Mozilla/5.0,ben_ee130a5566,,True,1522.67,63935.81,0,7,0,184,True,True,0.253,0.0155,,0,0,,,Authorization,kyc,True,n/a,10096,1.5832,0.054,39,2,1,4,6,1,False
txn_00101787_40eaf38d,2026-06-18T19:52:22.015171,acc_28f2ee2b5d,dev_b5c3b493ca,ses_13b040de97,598.87,SGD,mch_ca87263d51,5411.0,0.3367,upi,purchase,False,127.0.0.1,SG,RJ,biometric,True,Mozilla/5.0,,mch_ca87263d51,False,0.0,961.28,0,0,2,851,True,False,0.0,0.3672,seq_f2ee2b5d_12fcf4,5,0,,,Payment_Initiation,payment_rail,False,n/a,87473,0.623,-0.574,13,0,1,19,3,0,False
txn_00070163_4fe8997a,2026-08-10T23:29:29.588707,acc_4b52165b16,dev_84fade4eec,ses_636d98c667,4624.73,USD,mch_e207938b07,5812.0,0.8143,card,purchase,False,127.0.0.1,US,KL,unknown,True,Mozilla/5.0,,mch_e207938b07,True,4011.34,4011.34,6,6,704,1321,False,True,0.7387,0.0278,seq_52165b16_2ddafd,7,0,,,Merchant,merchant,False,n/a,584,1.1529,-0.2895,18,3,3,23,0,0,False
txn_00055146_1655df5f,2026-07-28T08:11:52.982851,acc_c3c852b0de,dev_4e41ea68e7,ses_a431e83e57,2808.29,INR,,,,upi,transfer,False,127.0.0.1,IN,KA,otp,True,Mozilla/5.0,ben_303e0d36f0,,True,341084.49,193448.26,0,4,21,59,False,True,0.1665,0.0483,seq_c852b0de_f3f0f9,5,0,,,Gateway_Processor,gateway_processor,False,n/a,14816,0.0145,-0.886,18,4,7,8,1,0,False
txn_00099188_e378a795,2026-08-05T09:02:09.912600,acc_2e0c9797a1,dev_5ea9b1487b,ses_7103b6e2d2,398.17,INR,mch_711210687f,5311.0,0.6759,upi,subscription,False,127.0.0.1,IN,HR,otp,True,Mozilla/5.0,,mch_711210687f,True,14264.62,14264.62,0,3,243,208,False,True,0.2013,0.0614,seq_0c9797a1_9cc66e,2,0,,,Device_Session,payment_initiation,False,n/a,4094,0.0279,-0.4587,7,2,1,9,2,0,False
txn_00008564_7d69f2cf,2026-07-28T08:11:37.811162,acc_6c55ba0807,dev_8eba1ed952,ses_8befbb8897,1740.13,INR,,,,bank_transfer,biometric_verification,False,127.0.0.1,IN,DL,password,True,Mozilla/5.0,,,False,0.0,5736.02,0,0,208,1531,False,False,0.007,,seq_55ba0807_0b4e1e,2,0,,,Cash_Out,agent_commerce,False,n/a,328423,0.3034,-0.3526,27,0,2,8,1,0,False
txn_00077272_6731d206,2026-07-10T17:30:50.789540,acc_04184f9f3b,dev_fa3a66bfc9,ses_09bf4fa17d,16760.15,USD,mch_b779a81253,5812.0,0.4767,data_access,bill_payment,False,127.0.0.1,US,WB,password,True,Mozilla/5.0,,mch_b779a81253,True,0.0,204.87,0,0,517,1219,False,True,0.0871,0.0344,seq_184f9f3b_74052d,5,0,,,Merchant,merchant,False,n/a,339212,81.8087,-0.1969,11,0,1,17,4,0,False
txn_00065862_f91aa73f,2026-08-13T22:37:25.407425,acc_d529f8a7d4,dev_6022f2d24b,ses_2bd4262999,3383.18,INR,mch_eff7be6a71,5311.0,0.4237,card,bill_payment,False,127.0.0.1,IN,TN,voice_verification,True,Mozilla/5.0,,mch_eff7be6a71,False,5936.43,5936.43,0,3,647,1967,False,False,0.1495,0.2765,seq_29f8a7d4_3aa162,4,0,,,Authorization,kyc,False,n/a,11254,0.5699,-0.5814,12,3,1,22,3,0,False
txn_00003627_f913d4f1,2026-06-24T19:44:55.573650,acc_1b6f670a65,dev_6ca0e0caa8,ses_541a611273,2150.44,INR,,,,card,auth_attempt,False,127.0.0.1,IN,PB,document_upload,True,Mozilla/5.0,,,False,0.0,0.0,0,0,827,1984,False,False,0.1743,,seq_6f670a65_cfa20b,1,0,,,Account_Creation,agent_commerce,False,n/a,-1,,-0.7423,36,0,0,19,2,0,False
txn_00017663_1d15a446,2026-05-29T03:12:26.203849,acc_eaa35ae3cd,dev_07d2e81338,ses_7c0d06a201,30362.84,INR,,,,bank_transfer,auth_attempt,False,127.0.0.1,IN,MH,otp,True,Mozilla/5.0,,,False,177834.58,177834.58,14,14,606,927,False,False,0.7325,,seq_a35ae3cd_82c441,15,0,,,Merchant,acquirer,False,n/a,92,0.1707,-0.4341,14,6,1,3,4,1,False
txn_00089075_a80684c3,2026-07-07T19:19:42.535451,acc_df2aaf4b9f,dev_734f7413a5,ses_ffe0f62e3b,213.77,INR,,,,bank_transfer,account_creation,False,127.0.0.1,IN,WB,unknown,True,Mozilla/5.0,,,False,12158.42,7916.36,0,1,5,304,False,False,0.0405,,seq_2aaf4b9f_c7610c,5,0,,,Device_Session,open_banking,False,n/a,28693,0.027,-0.2426,51,1,2,19,1,0,False
txn_00045747_9f9cd4b6,2026-07-12T10:36:43.629673,acc_529fe93898,dev_1eb003205f,ses_880ef99a30,436499.87,INR,,,,upi,transfer,False,127.0.0.1,IN,KL,password,True,Mozilla/5.0,ben_b9cdc41ceb,,False,194877.35,77481.09,0,2,683,461,False,False,0.2687,0.3585,seq_9fe93898_a3510d,7,0,,,Identity_KYC,device_session,False,n/a,23739,5.6336,1.7839,89,1,6,10,6,0,False
txn_00054234_12737c70,2026-07-13T00:02:17.902167,acc_9269c38a33,dev_4b9dce1983,ses_62ff8fd298,215.57,INR,,,,upi,login_attempt,False,127.0.0.1,IN,RJ,unknown,True,Mozilla/5.0,,,False,570.21,15498.85,0,5,519,603,False,False,0.1542,,seq_69c38a33_860ae5,14,0,,,Authentication,gateway_processor,False,n/a,17306,0.0139,-0.5056,31,2,5,0,0,1,False
txn_00017364_5a43d552,2026-06-12T14:24:22.048134,acc_f42aec318a,dev_d320bb8ca2,ses_08ecf1361e,6598.43,INR,mch_58d573d7b3,5311.0,0.6724,bank_transfer,bill_payment,False,127.0.0.1,IN,HR,password,True,Mozilla/5.0,,mch_58d573d7b3,False,0.0,32373.1,0,0,490,1413,False,False,0.0442,0.1387,seq_2aec318a_730d7f,9,0,,,Merchant,acquirer,False,n/a,196727,0.2038,-0.9374,8,0,1,14,4,0,False
txn_00080217_53a4aa8d,2026-06-11T13:02:14.195561,acc_4a4111af5c,dev_30f530243d,ses_815ffc3fc9,4071.97,INR,mch_06cec00365,5814.0,0.299,upi,bill_payment,False,127.0.0.1,IN,DL,password,True,Mozilla/5.0,,mch_06cec00365,True,0.0,0.0,0,0,505,816,True,True,0.135,0.0,seq_4111af5c_1f9337,1,0,,,Merchant,network,False,n/a,-1,,,0,0,0,13,3,0,False
txn_00005661_ed25310d,2026-07-08T20:50:00.818751,acc_0acc11a556,dev_033fd9ad9a,ses_3682993e0f,85266.78,INR,,,,bank_transfer,consent_grant,False,127.0.0.1,IN,KL,otp,False,Mozilla/5.0,,,False,0.0,411709.25,0,0,34,1855,False,False,0.1068,,seq_cc11a556_73f09d,1,0,,,Payment_Initiation,agent_commerce,False,n/a,417156,0.2071,-0.702,27,0,2,20,2,0,False
txn_00104911_ceadcaf2,2026-07-19T15:17:45.894430,acc_762c6c8c3f,dev_948fbb6cdc,ses_35eed99352,19381.97,INR,mch_177354e3eb,5814.0,0.5705,data_access,purchase,False,127.0.0.1,IN,TN,document_upload,True,Mozilla/5.0,,mch_177354e3eb,False,1442.77,108614.97,0,2,15,2006,False,False,0.0481,0.5303,seq_2c6c8c3f_b74f0e,1,0,,,Settlement,payment_rail,False,n/a,50021,0.1784,-0.415,32,1,2,15,6,0,False
txn_00004879_e677d9df,2026-08-07T12:57:25.576951,acc_515544a141,dev_2783bcf171,ses_c200d0ec17,4699.75,INR,mch_1933cc6c00,5411.0,0.3419,upi,purchase,False,127.0.0.1,IN,GJ,otp,True,Mozilla/5.0,,mch_1933cc6c00,False,402606.74,272197.56,0,2,494,467,False,False,0.0,0.3532,seq_5544a141_d55a0a,4,0,,,Settlement,agent_commerce,False,n/a,18417,0.0173,-0.4153,12,1,2,12,4,0,False
txn_00009623_a1a1570c,2026-08-10T01:37:58.250578,acc_953756f1a4,dev_16860fdcf2,ses_103b7afb2b,563192.15,INR,,,,upi,cross_border_transfer,False,127.0.0.1,IN,MH,otp,True,Mozilla/5.0,ben_6aa906e508,mch_71cdb7903e,True,0.0,63302.11,0,0,0,394,True,True,0.2236,0.0,seq_3756f1a4_839f19,1,0,,,Gateway_Processor,aml,True,n/a,434650,8.8969,33.1381,15,0,1,1,0,1,False
txn_00054174_ea2e2f7f,2026-05-22T18:56:37.087027,acc_8b484488d6,dev_219e582379,ses_503772ee6f,36120.76,INR,mch_a23f49509e,5732.0,0.6583,account_recovery,purchase,False,127.0.0.1,IN,TG,otp,True,Mozilla/5.0,,mch_a23f49509e,True,108303.48,108303.48,2,6,695,1861,False,True,0.3656,0.0,seq_484488d6_38ce8f,7,0,,,Authorization,gateway_processor,False,n/a,492,0.3335,-0.5956,6,4,2,18,4,0,False
txn_00070038_d71b775d,2026-07-11T23:43:12.694372,acc_3be49b26e6,dev_4eaf0acb9c,ses_013953bfe6,61.07,INR,,,,upi,tpp_onboarding,False,127.0.0.1,IN,DL,password,True,Mozilla/5.0,,,False,82701.69,82701.69,2,2,703,1450,False,False,0.2569,,seq_e49b26e6_a1dfe6,3,0,,,Merchant,merchant,False,n/a,86,0.0007,-0.5938,8,1,1,23,5,0,False
txn_00008427_50a50651,2026-07-20T22:03:06.176335,acc_cdb84f8f4a,dev_c76d12295c,ses_1ce8eb00a1,7106.37,CAD,,,,upi,salary_deposit,False,127.0.0.1,CA,MH,biometric,True,Mozilla/5.0,ben_1a9f849546,,True,7078.36,5353.98,3,3,799,65,False,True,0.3799,0.0509,seq_b84f8f4a_3aa1d3,4,0,,,Gateway_Processor,agent_commerce,False,n/a,42,1.3273,-0.2012,15,2,1,22,0,0,False
txn_00034010_09ed6e2c,2026-05-24T01:02:09.270316,acc_1239799638,dev_cfbd65062b,ses_8ddaf490fd,869255.98,EUR,mch_0af66b8625,5411.0,0.6529,authentication,api_access,False,127.0.0.1,DE,KA,password,True,Mozilla/5.0,,,True,87.76,87.76,1,1,0,17,True,True,0.1893,0.0122,seq_39799638_f2771c,2,0,,,Settlement,authorization,True,n/a,640,9904.9223,,1,0,1,1,6,1,False
txn_00071643_1f3b66cb,2026-07-20T03:55:49.404409,acc_f257195e26,dev_c8d535b61f,ses_ed2a77b898,237114.1,MYR,,,,upi,cross_border_transfer,False,127.0.0.1,MY,KA,unknown,True,Mozilla/5.0,ben_89cd558ab9,,True,1444481.07,1444481.07,1,3,0,59,True,True,0.1904,0.0,seq_57195e26_a6f961,4,0,,,Gateway_Processor,merchant,True,n/a,517,0.1642,-0.9558,3,3,3,3,0,1,False
txn_00052083_ec764bd9,2026-07-24T13:18:32.864231,acc_dc64c14be0,dev_59fd39d5cf,ses_9a411a50c1,636.1,AED,,,,upi,biometric_verification,False,127.0.0.1,AE,RJ,password,False,Mozilla/5.0,,,False,413.09,413.09,0,1,605,361,False,False,0.0852,,seq_64c14be0_f5db4b,11,0,,,Identity_KYC,gateway_processor,False,n/a,22692,1.5399,-0.4763,12,1,1,13,4,0,False
txn_00096624_1cbbd411,2026-06-23T01:19:14.944996,acc_96dece6be7,dev_9ee3668291,ses_879355f716,1810.18,MYR,,,,upi,consent_grant,False,127.0.0.1,MY,MH,password,True,Mozilla/5.0,,,False,10917.78,10917.78,2,14,573,1963,False,False,0.4338,,seq_dece6be7_e67bd0,15,0,,,Gateway_Processor,payment_initiation,False,n/a,2403,0.1658,-0.3018,14,8,2,1,1,1,False
txn_00065907_78bc40e6,2026-06-29T07:19:11.152108,acc_a0561a03e9,dev_a077dfbd59,ses_318ee5add3,19594.92,HKD,mch_b5b7b899f8,5814.0,0.0999,card,purchase,True,127.0.0.1,HK,KA,unknown,True,Mozilla/5.0,,mch_b5b7b899f8,False,0.0,0.0,0,0,83,1833,False,False,0.1863,0.3031,,0,0,,,Account_Creation,kyc,False,n/a,-1,,20.0817,6,0,0,7,0,0,False
txn_00008209_e787fff0,2026-05-25T07:42:27.296487,acc_55920cc8af,dev_ceb06f7703,ses_959cd861be,152.52,INR,,,,card,transfer,False,127.0.0.1,IN,HR,biometric,True,Mozilla/5.0,ben_5e1732c980,,True,0.0,40989.17,0,0,204,0,False,True,0.0,0.0,seq_920cc8af_f875b0,10,0,,,Authentication,agent_commerce,False,n/a,100329,0.0037,-0.5323,9,0,3,7,0,0,False
txn_00056884_1c831617,2026-07-17T15:30:14.573935,acc_7b36f0f797,dev_f0cd5eab77,ses_5f538b578e,415.29,INR,,,,upi,webhook_event,False,127.0.0.1,IN,GJ,unknown,True,Mozilla/5.0,,,False,546545.64,410834.55,1,3,0,280,True,False,0.1366,,seq_36f0f797_1f7e80,4,0,,,Authentication,gateway_processor,False,n/a,2118,0.001,-0.5363,21,2,2,15,4,0,False
txn_00103881_7ab0bdf0,2026-08-03T16:54:15.206212,acc_8474e2f4c5,dev_fc096b6014,ses_a1f5c11f87,19637.27,INR,mch_41b9fa2bef,5814.0,0.0496,upi,refund,False,127.0.0.1,IN,PB,otp,True,Mozilla/5.0,,mch_41b9fa2bef,False,1601.48,643654.31,0,1,125,743,False,False,0.0604,0.5787,seq_74e2f4c5_4829cc,5,0,,,Settlement,payment_rail,False,n/a,83142,0.0305,-0.2789,80,1,2,16,0,0,False
txn_00097506_5157a84b,2026-08-02T09:46:36.110161,acc_dc66812b1f,dev_c6f8d2de42,ses_0fc80f733a,27545.24,SGD,,,,bank_transfer,token_usage,False,127.0.0.1,SG,MH,password,True,Mozilla/5.0,,,False,43.83,40309.59,0,1,379,1309,False,False,0.0,,seq_66812b1f_c52163,2,0,,,Payment_Initiation,payment_initiation,False,n/a,4925,0.6833,-0.3553,18,0,1,9,6,0,False
txn_00090887_bbe6ca98,2026-05-28T04:20:58.884012,acc_12d9ebecba,dev_59a617b6db,ses_c0f1986468,624878.41,INR,mch_7b4d4ca035,5411.0,0.5733,upi,auth_attempt,False,127.0.0.1,IN,RJ,otp,True,Mozilla/5.0,,,True,0.0,91532.3,0,0,0,1059,True,True,0.1874,0.0,seq_d9ebecba_97552a,1,0,,,Gateway_Processor,open_banking,True,n/a,119864,6.8269,6.8141,6,0,1,4,3,1,False
txn_00103826_4d09394d,2026-08-11T05:21:40.544599,acc_b970935b05,dev_3bf21bacc6,ses_f072148e94,62864.55,INR,mch_1a2db874ab,5812.0,0.6787,upi,bill_payment,False,127.0.0.1,IN,MH,biometric,True,Mozilla/5.0,,mch_1a2db874ab,False,71996.12,71996.12,3,3,649,2091,False,False,0.3472,0.4218,seq_70935b05_919071,4,0,,,Identity_KYC,payment_rail,False,n/a,154,0.8732,-0.3653,30,2,1,5,1,1,False
txn_00030290_cca47966,2026-08-10T19:45:32.248175,acc_a2c4285f8b,dev_278eb5c862,ses_380a12500b,889.42,USD,,,,upi,account_recovery,False,127.0.0.1,US,UP,biometric,True,Mozilla/5.0,,,False,4306.94,4306.94,6,6,769,925,False,False,0.5517,,seq_c4285f8b_27aef2,7,0,,,Account_Creation,authentication,False,n/a,46,0.2065,-0.3288,11,3,1,19,0,0,False
