transaction_id,timestamp,account_id,device_id,session_id,amount,currency,merchant_id,merchant_category_code,merchant_risk_score,payment_rail,transaction_type,card_present,ip_address,location_country,location_region,authentication_method,auth_success,user_agent,beneficiary_account_id,beneficiary_merchant_id,beneficiary_is_new,avg_amount_last_1d,avg_amount_last_7d,transaction_count_last_1h,transaction_count_last_24h,device_age_days,account_age_days,is_new_device,is_new_beneficiary,velocity_score,merchant_familiarity_score,campaign_id,campaign_step,is_fraud,attack_family,attack_variant,lifecycle_stage,source_document,meta_hard_negative,meta_evasion_level,seconds_since_prev_tx,amount_to_avg_7d_ratio,amount_zscore_account,account_tx_count_to_date,distinct_beneficiaries_last_24h,distinct_devices_last_7d,hour_of_day,day_of_week,is_night,meta_label_flipped
txn_00105970_abd5c702,2026-08-04T17:23:07.301925,acc_9df48a1cb3,dev_898ab50410,ses_e602ad3cc6,707.89,INR,mch_ddabd75f79,5814.0,0.721,upi,purchase,False,127.0.0.1,IN,PB,password,True,Mozilla/5.0,,mch_ddabd75f79,True,164976.07,229930.62,1,1,839,780,False,True,0.185,0.0,camp_r001_79ffbf97,2,1,R-001,Deepfake_Voice_Verification_Bypass,Payment_Rail,payment_rail,False,evasive,12,0.0031,-0.4565,17,1,1,17,1,0,False
txn_00078506_87efd366,2026-08-18T10:39:59.952192,acc_968382cfa2,dev_c0ec0f9ade,ses_ab961cafca,9729.01,GBP,,,,crypto,transfer,False,127.0.0.1,GB,KL,password,True,Mozilla/5.0,ben_c9b190535e,,False,86528.73,86528.73,3,6,545,302,False,False,0.3777,0.3757,camp_n002_eba2c133,7,1,N-002,AI_Agent_Orchestrated_Rings,Cross_Stage_Network,network,False,moderate,1986,0.1124,-0.4916,21,5,1,10,1,0,False
txn_00060118_840cef36,2026-08-16T12:58:10.066324,acc_efe85be08a,dev_82bc51ba04,ses_3e99496fe0,1737.79,INR,mch_2a301c1110,5411.0,0.0685,authentication,purchase,False,127.0.0.1,IN,TN,unknown,True,Mozilla/5.0,,mch_2a301c1110,True,3978.19,3978.19,4,13,752,2127,False,True,0.6824,0.0,camp_gp007_7bf43bb4,14,1,GP-007,Distributed_AI_Agent_Fraud,Gateway_Processor,gateway_processor,False,moderate,177,0.4368,-0.3018,39,9,3,12,6,0,False
txn_00007206_5b1d4945,2026-07-11T09:20:13.611655,acc_53d712b6cc,dev_585b4be12f,ses_ed5371ceea,10144.19,INR,mch_6fc28efa4c,5812.0,0.2423,card,bill_payment,False,127.0.0.1,IN,RJ,voice_verification,True,Mozilla/5.0,,mch_6fc28efa4c,True,0.0,0.0,0,0,648,1080,False,True,0.2369,0.0,camp_ag005_055007f1,1,1,AG-005,Self_Evolving_Fraud,AI_Agent_Commerce,agent_commerce,False,evasive,-1,,0.0346,10,0,0,9,5,0,False
txn_00092044_9405f48b,2026-07-29T15:54:54.741638,acc_5f74a0967f,dev_f7ec4c33bc,ses_48b1c0926a,2642.21,SAR,,,,bank_transfer,scope_access,False,127.0.0.1,SA,TN,unknown,True,Mozilla/5.0,,,False,0.0,112315.23,0,0,0,365,True,False,0.0,,camp_ob005_af8805fe,4,1,OB-005,Unauthorized_Data_Access,Third_Party_Open_Banking,open_banking,False,moderate,98504,0.0235,-0.3956,46,0,1,15,2,0,False
txn_00078668_2c3fa9b4,2026-08-14T09:32:49.615511,acc_aad8ec395a,dev_c7f158ea82,ses_5ebbccb2f5,225392.21,INR,,,,bank_transfer,transfer,False,127.0.0.1,IN,WB,unknown,False,Mozilla/5.0,ben_4418414ed9,,True,0.0,1605.12,0,0,305,1250,False,True,0.158,0.0118,camp_n002_c69124e4,1,1,N-002,Human_Assisted_Fraud_Rings,Cross_Stage_Network,network,False,crude,410357,140.4208,1.1423,32,0,1,9,4,0,False
txn_00026655_a78684a6,2026-07-26T04:29:38.103543,acc_c1e23331e4,dev_1405552992,ses_62034235ea,1869.43,HKD,,,,card,cross_border_transfer,False,127.0.0.1,HK,HR,password,True,Mozilla/5.0,ben_dbf9b6fec1,,False,9783.56,4114.33,0,2,618,1468,False,False,0.1022,0.2243,camp_auth001_7c98b54e,12,1,AUTH-001,Email_Phishing,Authentication,authentication,False,evasive,18759,0.4544,-0.4977,15,0,1,4,6,1,False
txn_00015970_c4ec5599,2026-07-16T05:21:44.348799,acc_557636c38a,dev_494166a64c,ses_7da943e3f5,1141.1,INR,,,,upi,transfer,False,127.0.0.1,IN,KL,unknown,True,Mozilla/5.0,ben_b84b207554,,True,127.94,50611.06,0,2,276,0,False,True,0.0,0.0246,camp_aml003_0b369e51,4,1,AML-003,Fabricated_Supporting_Documentation,AML_Compliance,aml,False,moderate,31788,0.0225,-0.4834,22,1,3,5,3,1,False
txn_00073584_5ed9862a,2026-07-03T04:32:20.535085,acc_e8a153f1d2,dev_cb38f9f093,ses_3f04a91ba7,767.83,INR,,,,bank_transfer,scope_access,False,127.0.0.1,IN,UP,unknown,True,Mozilla/5.0,,,False,0.0,22458.37,0,0,245,511,False,False,0.0239,,camp_mch004_ace64be5,1,1,MCH-004,Front_Merchant_Laundering,Merchant,merchant,False,evasive,365543,0.0342,-0.8542,5,0,1,4,4,1,False
txn_00037018_ab57defe,2026-06-25T18:02:45.996494,acc_8781c0cdb1,dev_312752ba1f,ses_1620e1018b,65232.47,INR,,,,wallet,crypto_conversion,False,127.0.0.1,IN,KA,unknown,True,Mozilla/5.0,ben_f3159bf19e,,False,133732.81,80473.22,1,5,842,969,False,False,0.1998,0.964,camp_cm004_47e02a93,12,1,CM-004,Asset_Purchase_Monetization,Cash_Out_Mule,cash_out,False,moderate,2456,0.8106,0.0347,15,3,1,18,3,0,False
txn_00022607_44ba5340,2026-07-08T13:15:09.981820,acc_eee77f86d0,dev_8f9c85dc75,ses_3b24702fa1,122092.14,INR,mch_6c8f9688ad,5814.0,0.4672,bank_transfer,purchase,False,127.0.0.1,IN,GJ,voice_verification,True,Mozilla/5.0,,mch_6c8f9688ad,False,72136.56,80678.83,5,14,391,1096,False,False,0.6544,0.8958,camp_acq003_e48a5b13,6,1,ACQ-003,Merchant_Portfolio_Abuse,Acquirer,acquirer,False,evasive,83,1.5133,-0.125,55,10,1,13,2,0,False
txn_00083493_d5af3cdf,2026-08-11T02:47:51.737543,acc_b1587cc7a1,dev_5305f73d92,ses_f63c7322a8,1676371.12,INR,,,,upi,transfer,False,127.0.0.1,IN,MH,unknown,True,Mozilla/5.0,ben_e5ebefe19b,,True,360705.88,360705.88,1,4,55,181,False,True,0.2718,0.0636,camp_n003_ddfa4a32,5,1,N-003,End_To_End_Autonomous_Campaigns,Cross_Stage_Network,network,False,crude,1905,4.6475,8.6523,41,3,2,2,1,1,False
txn_00009119_e3533bde,2026-05-30T08:18:48.971593,acc_b3b89ddde8,dev_96bdd5dee3,ses_f54eee09dd,10761.79,INR,,,,device_session,transfer,False,127.0.0.1,IN,TG,biometric,True,Mozilla/5.0,ben_549eec8bbe,,False,12628.71,11539.8,14,15,379,1923,False,False,0.8222,1.0,camp_aml002_87ee1b8d,15,1,AML-002,Mass_False_Positive_Generation,AML_Compliance,aml,False,moderate,125,0.9326,-0.0549,17,7,1,8,5,0,False
txn_00048658_fc8c4946,2026-07-20T05:57:08.408781,acc_94e1947442,dev_4442128667,ses_200598e54d,763.33,USD,,,,card,auth_attempt,False,127.0.0.1,US,GJ,unknown,True,Mozilla/5.0,,,False,723.57,623084.92,2,2,25,195,False,False,0.2694,,camp_bot001_b22e829f,3,1,BOT-001,Autonomous_Agent_Fraud,Device_Session,device_session,False,crude,209,0.0012,-0.2739,15,1,3,5,0,1,False
txn_00084722_9c41ad9b,2026-08-11T10:06:47.035642,acc_d84b30b387,dev_d20ce87aee,ses_c792180ffa,3760.34,USD,,,,account_opening,account_creation,False,127.0.0.1,US,DL,document_upload,True,Mozilla/5.0,,,False,973.25,2184.86,0,9,758,1154,False,False,0.1772,,camp_sia001_839c318a,13,1,SIA-001,Mule_Account_Creation,Account_Creation,onboarding,False,moderate,4733,1.7211,-0.2972,55,2,1,10,1,0,False
txn_00055965_ccbdc9d9,2026-07-10T01:07:23.678599,acc_370b8c02c1,dev_a75da753fd,ses_72f3f399ba,85.01,INR,,,,card,auth_attempt,False,127.0.0.1,IN,HR,unknown,True,Mozilla/5.0,,,False,27813.97,29285.03,0,4,717,575,False,False,0.1423,,camp_gp003_1be89d01,11,1,GP-003,Authorization_Abuse,Gateway_Processor,gateway_processor,False,crude,15064,0.0029,-0.5618,13,1,1,1,4,1,False
txn_00018921_07a9b632,2026-07-23T10:45:59.912000,acc_28fc8b9aa0,dev_85edd71912,ses_7116af811a,140471.53,INR,mch_e207938b07,5812.0,0.8143,card,purchase,False,127.0.0.1,IN,HR,unknown,True,Mozilla/5.0,,mch_e207938b07,True,64816.74,64816.74,1,5,132,1360,False,True,0.2819,0.0,camp_acq003_c7295b85,6,1,ACQ-003,PayFac_Sub_Merchant_Exploitation,Acquirer,acquirer,False,crude,102,2.1672,0.1702,32,4,2,10,3,0,False
txn_00091021_74c38e2a,2026-07-07T21:40:09.424956,acc_169be36c92,dev_5bd00461ad,ses_fe932004ba,335.42,INR,,,,wallet,device_registration,False,127.0.0.1,IN,KL,password,True,Mozilla/5.0,,,False,164662.95,147892.15,5,5,899,192,False,False,0.4221,,camp_ob003_a5ef8b38,6,1,OB-003,TPP_API_Key_Compromise,Third_Party_Open_Banking,open_banking,False,evasive,265,0.0023,-0.5598,39,1,1,21,1,0,False
txn_00060442_aba7f487,2026-07-08T08:44:56.171978,acc_5c970e4603,dev_a78f86ba3d,ses_6e38a861a0,411.02,INR,,,,account_opening,video_kyc,False,127.0.0.1,IN,MH,biometric,True,Mozilla/5.0,,,False,162.42,985.4,0,1,541,1386,False,False,0.0481,,camp_dii001_8a1fa053,9,1,DII-001,Camera_Injection,Identity_KYC,kyc,False,crude,76935,0.4171,-0.5099,26,0,1,8,2,0,False
txn_00025339_39e97eea,2026-07-26T16:41:22.719612,acc_6028752086,dev_890080f808,ses_3d12b478c3,29599.46,INR,,,,upi,salary_deposit,False,127.0.0.1,IN,KA,password,True,Mozilla/5.0,ben_a26aa59c96,,False,89296.15,89296.15,4,4,742,1448,False,False,0.3319,0.3362,camp_auth002_750d47f4,5,1,AUTH-002,Family_Impersonation,Authentication,authentication,False,evasive,466,0.3315,-0.2754,15,3,2,16,6,0,False
txn_00015727_a59e5bae,2026-06-22T11:13:59.411682,acc_fc179b74d1,dev_173e867213,ses_9c9908650a,11114.23,INR,,,,card,transfer,False,127.0.0.1,IN,HR,unknown,True,Mozilla/5.0,ben_94f85cfe90,,True,37189.36,903951.77,1,1,206,1773,False,True,0.1516,0.0,camp_aml006_66512275,2,1,AML-006,Adversarial_Sample_Injection,AML_Compliance,aml,False,moderate,322,0.0123,-0.3013,45,1,1,11,0,0,False
txn_00087785_a785836c,2026-06-24T12:00:23.422724,acc_026ab3ef58,dev_2a44acb7d7,ses_34d9379abd,20.99,INR,,,,bank_transfer,session_login,False,127.0.0.1,IN,TN,otp,False,Mozilla/5.0,,,False,7340.45,7340.45,8,8,799,220,False,False,0.5554,,camp_sia001_c9a68bc3,9,1,SIA-001,Mass_Bot_Creation,Account_Creation,onboarding,False,evasive,22,0.0029,-0.581,10,1,2,12,2,0,False
txn_00035216_1dd5e14e,2026-06-29T16:03:30.328356,acc_cc31692381,dev_54fe354e7e,ses_badb798016,6201.67,INR,mch_be300d4536,5812.0,0.6541,card,purchase,False,127.0.0.1,IN,WB,unknown,True,Mozilla/5.0,,mch_be300d4536,True,0.0,0.0,0,0,548,444,False,True,0.0374,0.0035,camp_aut001_240fc939,1,1,AUT-001,Velocity_Check_Evasion,Authorization,authorization,False,moderate,-1,,,2,0,0,16,0,0,False
txn_00020985_a5d4a880,2026-06-05T17:49:21.686641,acc_21f8794a74,dev_227446b0e5,ses_6a030bb814,8561.28,INR,mch_dfe49ca24f,5814.0,0.5784,card,purchase,True,127.0.0.1,IN,DL,unknown,True,Mozilla/5.0,,mch_dfe49ca24f,True,9432.19,9432.19,0,1,687,21,False,True,0.0921,0.0687,camp_acq003_10242fde,2,1,ACQ-003,Merchant_Aggregation,Acquirer,acquirer,False,moderate,4768,0.9077,,1,1,1,17,4,0,False
txn_00084608_f13444ba,2026-06-28T22:16:14.740500,acc_15090978ff,dev_02decc17fb,ses_6a3b5d2215,33891.76,INR,,,,upi,login_attempt,False,127.0.0.1,IN,KA,voice_verification,True,Mozilla/5.0,,,False,0.0,0.0,0,0,332,76,False,False,0.2041,,camp_ato002_b0a910da,1,1,ATO-002,Document_Recovery_Fraud,Account_Creation,onboarding,False,evasive,-1,,-0.3739,27,0,0,22,6,0,False
txn_00023808_7537f6f2,2026-07-10T19:55:55.125705,acc_8f3d6898e5,dev_4540591a8a,ses_17d6a16b27,4623.89,INR,,,,authentication,login_attempt,False,127.0.0.1,IN,UP,otp,True,Mozilla/5.0,,,False,0.0,27880.63,0,0,118,376,False,False,0.0245,,camp_auth001_44ffe662,2,1,AUTH-001,BEC,Authentication,authentication,False,moderate,251351,0.1658,-0.3189,23,0,1,19,4,0,False
txn_00006195_8c0b4f49,2026-08-12T12:19:17.891563,acc_8474e2f4c5,dev_fc096b6014,ses_fa5867dd9c,205597.81,INR,,,,upi,transfer,False,127.0.0.1,IN,PB,biometric,True,Mozilla/5.0,ben_0c6da8b6d1,,True,178130.68,168890.99,0,1,134,752,False,True,0.0886,0.0624,camp_ag002_63bf9e0b,2,1,AG-002,Shopping_Manipulation,AI_Agent_Commerce,agent_commerce,False,crude,32274,1.2173,-0.1607,87,1,1,12,2,0,False
txn_00030866_f6da189d,2026-06-13T17:51:26.276486,acc_515544a141,dev_2783bcf171,ses_e39e1f45bf,104422.85,INR,,,,bank_transfer,login_attempt,False,127.0.0.1,IN,GJ,password,True,Mozilla/5.0,,,False,0.0,53382.94,0,0,439,412,False,False,0.0464,,camp_aut001_e6ab6327,1,1,AUT-001,Threshold_Conscious_Optimization,Authorization,authorization,False,evasive,278024,1.9561,1.3069,3,0,2,17,5,0,False
txn_00087779_407e0732,2026-06-21T19:57:16.961432,acc_7b55bda450,dev_b7e2cf9ed0,ses_9a3f4e9f51,117.77,SAR,,,,account_recovery,password_reset,False,127.0.0.1,SA,MH,voice_verification,True,Mozilla/5.0,,,False,3258.57,5303.87,23,23,486,64,False,False,0.8253,,camp_ato002_129b5b8e,24,1,ATO-002,OTP_SIM_Swap,Account_Creation,onboarding,False,crude,42,0.0222,-0.2729,37,5,1,19,6,0,False
txn_00099613_52066c79,2026-08-06T04:37:26.238761,acc_7993c1e498,dev_906ac433ee,ses_ffbacd71e0,905256.46,AUD,,,,bank_transfer,transfer,False,127.0.0.1,AU,HR,unknown,True,Mozilla/5.0,ben_426d30210b,,True,2871.75,6279.29,0,2,868,163,False,True,0.3111,0.0072,camp_pif002_8b378067,2,1,PI-F002,Digital_Arrest_Scam,Payment_Initiation,payment_initiation,False,crude,4306,144.1654,170.5995,21,2,3,4,3,1,False
txn_00093079_48857ae2,2026-08-10T04:00:57.130849,acc_ededde9fe5,dev_cf38256f61,ses_820357ff83,31026.01,GBP,,,,data_access,transfer,False,127.0.0.1,GB,KA,password,True,Mozilla/5.0,ben_370ae0fd88,,True,81167.54,81167.54,5,5,963,511,False,True,0.435,0.0049,camp_ob004_74caa23c,6,1,OB-004,MITM_Token_Interception,Third_Party_Open_Banking,open_banking,False,evasive,123,0.3822,-0.019,22,0,1,4,0,1,False
txn_00072249_d040f6af,2026-07-21T10:54:19.106514,acc_7601346490,dev_bcf18658cd,ses_179505f848,171727.71,INR,mch_a152cde926,5812.0,0.3059,card,purchase,True,127.0.0.1,IN,TG,unknown,True,Mozilla/5.0,,mch_a152cde926,False,36309.02,36309.02,1,1,55,1032,False,False,0.2756,0.1573,camp_mch004_3e6a18eb,2,1,MCH-004,Front_Merchant_Laundering,Merchant,merchant,False,crude,91,4.7296,0.794,15,1,1,10,1,0,False
txn_00023594_feb87f70,2026-07-10T15:47:03.600647,acc_19e7815201,dev_19e52d5edc,ses_d0d80d7a98,1503.83,INR,mch_006ed3b944,5311.0,0.272,card,bill_payment,False,127.0.0.1,IN,WB,biometric,True,Mozilla/5.0,,mch_006ed3b944,True,70676.58,70676.58,3,21,199,341,False,True,0.5999,0.1561,camp_auth004_c435ea63,22,1,AUTH-004,Voice_Cloning,Authentication,authentication,False,evasive,399,0.0213,-0.512,41,11,3,15,4,0,False
txn_00061229_8b7a51ad,2026-06-27T20:40:46.390526,acc_ff60f9cbef,dev_dfdeb38a58,ses_fc6c0ed5fd,13256.65,INR,,,,bank_transfer,transfer,False,127.0.0.1,IN,UP,unknown,True,Mozilla/5.0,ben_67c3cb6751,,True,116896.82,185078.17,8,8,851,744,False,True,0.6474,0.0,camp_sep001_561d61e8,9,1,SEP-001,Vishing,Identity_KYC,kyc,False,moderate,10,0.0716,-0.4019,34,6,5,20,5,0,False
txn_00079616_3b4e3bd5,2026-07-20T06:22:05.810914,acc_15090978ff,dev_02decc17fb,ses_860ac1b8d4,367391.5,MYR,,,,bank_transfer,transfer,False,127.0.0.1,MY,KA,unknown,True,Mozilla/5.0,ben_ef354d5137,,True,651289.7,390682.56,4,4,354,98,False,True,0.4223,0.0,camp_n003_44035a2c,5,1,N-003,Agentic_Fraud_Operations,Cross_Stage_Network,network,False,moderate,363,0.9404,0.6163,46,1,3,6,0,0,False
txn_00001529_57c5fb3d,2026-08-07T17:25:17.930391,acc_7ff7c4402a,dev_da7baf2de6,ses_2697928723,193824.98,INR,,,,upi,transfer,False,127.0.0.1,IN,HR,unknown,True,Mozilla/5.0,ben_25540e67f3,,True,0.0,0.0,0,0,218,727,False,True,0.2579,0.0,camp_ag004_679fce43,1,1,AG-004,A2A_Injection,AI_Agent_Commerce,agent_commerce,False,moderate,-1,,7.1104,28,0,0,17,4,0,False
txn_00065300_a07238cf,2026-06-10T00:20:58.349323,acc_64ab375376,dev_bc2a773705,ses_872c4972d2,632.52,INR,,,,account_recovery,account_recovery,False,127.0.0.1,IN,RJ,document_upload,True,Mozilla/5.0,,,False,924.98,924.98,1,1,622,0,False,False,0.1343,,camp_ato001_54532709,2,1,ATO-001,Password_Reset_Impersonation,Identity_KYC,kyc,False,crude,8,0.6838,-1.7674,3,0,1,0,2,1,False
txn_00010126_a852933d,2026-06-11T15:07:24.471865,acc_1c443fbca8,dev_c71b7ec883,ses_7a418895b8,528.61,INR,,,,wallet,session_login,False,127.0.0.1,IN,PB,biometric,True,Mozilla/5.0,,,False,0.0,0.0,0,0,291,880,False,False,0.2132,,camp_aml006_42b27f23,1,1,AML-006,Backdoor_Insertion,AML_Compliance,aml,False,evasive,-1,,,1,0,0,15,3,0,False
txn_00094211_b177a878,2026-06-05T23:12:56.422970,acc_7dcfec3843,dev_dbc7a05c82,ses_f85c3068cb,186750.65,INR,,,,card,scope_access,False,127.0.0.1,IN,MH,password,True,Mozilla/5.0,,,False,167717.98,264016.54,1,2,754,1239,False,False,0.1405,,camp_ob005_63c21dd9,3,1,OB-005,Permission_Escalation,Third_Party_Open_Banking,open_banking,False,moderate,3013,0.7073,-0.4099,4,0,2,23,4,0,False
txn_00084916_be3543ec,2026-06-03T07:21:05.706650,acc_36b9ef9079,dev_f682d7693c,ses_2882eb1925,2769.99,USD,,,,device_session,auth_attempt,False,127.0.0.1,US,HR,otp,True,Mozilla/5.0,,,False,0.0,19516.58,0,0,839,206,False,False,0.01,,camp_mdf001_edd5e6e8,1,1,MDF-001,Address_Falsification,Account_Creation,onboarding,False,evasive,212078,0.1419,-0.6426,11,0,1,7,2,0,False
txn_00094226_b4f44cf3,2026-06-04T11:45:20.006422,acc_ece33024e9,dev_d72739d9f1,ses_8c3e23f901,2550.23,INR,,,,upi,webhook_event,False,127.0.0.1,IN,UP,otp,True,Mozilla/5.0,,,False,78925.05,78925.05,4,4,504,560,False,False,0.3415,,camp_ob005_68d6f7ca,5,1,OB-005,Broad_Scope_Exploitation,Third_Party_Open_Banking,open_banking,False,evasive,257,0.0323,-0.6699,9,0,1,11,3,0,False
txn_00008431_2fb854b9,2026-08-16T22:34:58.053649,acc_4fc548c6ee,dev_e711b2d158,ses_7c49a1fd14,17133.21,INR,,,,device_session,transfer,False,127.0.0.1,IN,WB,otp,True,Mozilla/5.0,ben_095e59a95f,,False,62361.93,41487.65,1,7,715,1150,False,False,0.3046,0.964,camp_ag004_1c3eab10,13,1,AG-004,Agent_Session_Smuggling,AI_Agent_Commerce,agent_commerce,False,moderate,1433,0.413,-0.1281,22,5,1,22,6,0,False
txn_00004872_7591eb7f,2026-06-29T12:32:24.058701,acc_b103a061cd,dev_b5efc79601,ses_b8897524c6,84474.35,INR,,,,bank_transfer,transfer,False,127.0.0.1,IN,KL,voice_verification,True,Mozilla/5.0,ben_ab0cc3f0dd,,False,120571.3,117171.01,5,7,637,196,False,False,0.6171,0.3194,camp_ag001_548e89c6,6,1,AG-001,Agent_Mediated_Payment_Fraud,AI_Agent_Commerce,agent_commerce,False,moderate,75,0.7209,-0.2696,51,5,2,12,0,0,False
txn_00097496_b7423276,2026-05-31T23:59:05.293201,acc_c9ea951be2,dev_dc1eceedcb,ses_0caf11d08a,206782.99,INR,,,,bank_transfer,transfer,False,127.0.0.1,IN,HR,otp,True,Mozilla/5.0,ben_e7067bea84,,False,253094.73,253094.73,2,7,196,1717,False,False,0.3332,0.3397,camp_pif002_69911837,8,1,PI-F002,Advance_Fee_Fraud,Payment_Initiation,payment_initiation,False,moderate,241,0.817,-0.1514,7,4,1,23,6,0,False
txn_00065843_55edb6a5,2026-06-12T19:31:40.031230,acc_88239a458a,dev_7905313f9f,ses_f409fa39cf,169.67,INR,,,,upi,protocol_message,False,127.0.0.1,IN,UP,otp,True,Mozilla/5.0,,,False,67198.8,53778.59,0,4,624,33,False,False,0.0,,camp_dii001_5e70b5b9,3,1,DII-001,Synthetic_Biometrics,Identity_KYC,kyc,False,evasive,19990,0.0032,-0.4989,10,1,3,19,4,0,False
txn_00059304_21d29118,2026-07-31T10:54:38.148412,acc_ad9f7ff3f7,dev_2291318dc5,ses_f1c88f858d,5214.72,MYR,,,,card,protocol_message,False,127.0.0.1,MY,MH,unknown,True,Mozilla/5.0,,,False,30964.94,26339.83,3,5,629,235,False,False,0.2128,,camp_gp004_ef282e51,6,1,GP-004,Replay_Idempotency_Attacks,Gateway_Processor,gateway_processor,False,moderate,1109,0.198,-0.4706,13,0,1,10,4,0,False
txn_00015666_e83a0ef8,2026-08-14T09:07:50.933243,acc_e1607fb88f,dev_7748e16b30,ses_e18b0bdba9,186842.01,CAD,,,,bank_transfer,transfer,False,127.0.0.1,CA,TG,unknown,True,Mozilla/5.0,ben_7d982f87a3,,True,152.05,1448476.96,0,1,285,51,False,True,0.0033,0.0,camp_aml003_be85c88e,2,1,AML-003,Fabricated_Business_Justification,AML_Compliance,aml,False,crude,65936,0.129,-0.2177,19,1,2,9,4,0,False
txn_00092672_bf36451d,2026-06-12T14:54:10.482072,acc_2ce39a52ce,dev_2adf6854b9,ses_62f6357f17,33520.64,AED,,,,bank_transfer,token_usage,False,127.0.0.1,AE,DL,unknown,True,Mozilla/5.0,,,False,0.0,163629.06,0,0,729,1275,False,False,0.0772,,camp_ob004_1bd6e71b,7,1,OB-004,MITM_Token_Interception,Third_Party_Open_Banking,open_banking,False,crude,596302,0.2049,-0.2363,23,0,1,14,4,0,False
txn_00100050_7f792162,2026-06-05T21:14:22.803722,acc_bf71c1b9e6,dev_bcd405d736,ses_1c4536370a,49538.88,INR,,,,bank_transfer,transfer,False,127.0.0.1,IN,MH,otp,False,Mozilla/5.0,ben_ffeed53d49,,False,206521.19,206521.19,10,10,10,819,False,False,0.6928,1.0,camp_pif001_7d957312,11,1,PI-F001,QR_Code_Manipulation,Payment_Initiation,payment_initiation,False,moderate,31,0.2399,-1.163,10,5,2,21,4,0,False
txn_00071223_80589db8,2026-06-12T08:41:26.318538,acc_3265b74a9e,dev_4b8d58467c,ses_41c149dbe3,301726.75,INR,mch_34102e5bf7,5411.0,0.0713,card,purchase,True,127.0.0.1,IN,HR,unknown,True,Mozilla/5.0,,mch_34102e5bf7,False,195457.47,304156.59,0,7,601,124,False,False,0.2417,0.1743,camp_mch001_ce90ee8e,11,1,MCH-001,Merchant_Impersonation,Merchant,merchant,False,moderate,7264,0.992,0.1535,13,5,2,8,4,0,False
txn_00083618_9486f2f5,2026-06-04T01:03:16.225823,acc_350f76448e,dev_8958326dce,ses_16623e2437,41241.88,GBP,,,,card,transfer,False,127.0.0.1,GB,MH,otp,True,Mozilla/5.0,ben_bfa9002a4e,,False,41952.53,35120.63,5,5,692,753,False,False,0.5066,0.7022,camp_n001_f4ba92a9,6,1,N-001,AI_Generated_Identity_Clusters,Cross_Stage_Network,network,False,moderate,3,1.1743,0.1029,6,2,1,1,3,1,False
txn_00106370_af6c564b,2026-06-16T13:38:45.085026,acc_532b3afa07,dev_606213ba50,ses_0c32a98b29,26628.26,INR,,,,bank_transfer,transfer,False,127.0.0.1,IN,MH,password,True,Mozilla/5.0,ben_09d197518d,,False,2091707.46,3009105.08,0,1,354,435,False,False,0.0237,0.1568,camp_r001_5fe2020f,4,1,R-001,Hyper_Personalized_Phishing,Payment_Rail,payment_rail,False,evasive,11890,0.0088,-0.4538,12,1,2,13,1,0,False
txn_00081897_c13c6175,2026-08-01T11:35:55.393268,acc_d8082fb20b,dev_85569c3424,ses_3c8b28269d,141116.87,SAR,,,,card,crypto_transfer,False,127.0.0.1,SA,TG,biometric,True,Mozilla/5.0,ben_7e25c7fb00,,False,25536.17,200736.0,0,1,424,797,False,False,0.0912,0.0879,camp_n004_30990b40,3,1,N-004,Banking_To_Crypto_Laundering,Cross_Stage_Network,network,False,moderate,4099,0.703,0.2016,29,1,3,11,5,0,False
txn_00013845_5d392cbf,2026-08-10T18:41:55.793893,acc_5258e72634,dev_ecb9757245,ses_96daaef923,7424.99,INR,,,,bank_transfer,transfer,False,127.0.0.1,IN,UP,unknown,True,Mozilla/5.0,ben_62cfd403cb,,False,164028.35,135107.47,4,7,216,1401,False,False,0.5413,0.5215,camp_aml001_415167f0,7,1,AML-001,Pattern_Free_Movement,AML_Compliance,aml,False,moderate,815,0.055,-0.5624,47,4,1,18,0,0,False
txn_00069170_8374f5e0,2026-08-14T14:01:10.119986,acc_b24e04de6f,dev_96ad161250,ses_b18de31a2a,2522.23,INR,mch_2a301c1110,5411.0,0.0685,card,refund,False,127.0.0.1,IN,KL,unknown,True,Mozilla/5.0,,mch_2a301c1110,False,51204.23,39040.06,1,11,703,1863,False,False,0.3205,0.5023,camp_mch005_7267954b,14,1,MCH-005,Fake_Damage_Videos,Merchant,merchant,False,moderate,2906,0.0646,-0.3035,106,7,4,14,4,0,False
txn_00087166_245c46c2,2026-06-21T08:51:01.741303,acc_497c447ef4,dev_97be90c2b4,ses_170395cc6e,311.47,INR,,,,account_opening,document_submission,False,127.0.0.1,IN,PB,unknown,True,Mozilla/5.0,,,False,782.1,2921.98,0,2,820,133,False,False,0.0211,,camp_mdf001_00eb748b,3,1,MDF-001,Income_Misrepresentation,Account_Creation,onboarding,False,moderate,7932,0.1066,-0.418,16,0,1,8,6,0,False
txn_00082335_41e1c4d3,2026-06-30T14:55:31.186664,acc_f72e453bc5,dev_e3a540dfe1,ses_59017ab158,23738.62,INR,,,,upi,transfer,False,127.0.0.1,IN,PB,unknown,False,Mozilla/5.0,ben_36735a51cf,,False,101694.38,99812.77,0,3,743,1364,False,False,0.0245,0.5335,camp_n001_c8293991,6,1,N-001,Synthetic_Identity_Rings,Cross_Stage_Network,network,False,moderate,6820,0.2378,-0.2221,41,3,1,14,1,0,False
